avg_util_cap_per_alg,avg_util_cap_true,avg_util_per_alg,avg_util_true,dataset,demand_capacity_ratio,evac_time_per_alg,evac_time_true,gamma_setting,id,model,number_updates,random_seed,update_interval,variance_factor
0.8619901410173191,0.8496304947768625,0.41748515252498963,0.41269473438653603,small,2.0,177.30051006078375,235.12528839321905,,D-ICEP_0.2_15.0_8.0_124.0_None,D-ICEP,8.0,124.0,15.0,0.2
0.8508134920634921,0.8508134920634921,0.4076413075623243,0.4076413075623243,small,2.0,213.58572208347636,213.58572208347636,,D-ICEP BENCHMARK_0.2_15.0_8.0_123.0_None,D-ICEP BENCHMARK,8.0,123.0,15.0,0.2
0.8607407407407407,0.7660569351907933,0.3645400430887327,0.3831690825770329,small,2.0,171.63695489602193,259.8058946938661,,D-ICEP_0.2_15.0_8.0_123.0_None,D-ICEP,8.0,123.0,15.0,0.2
0.8796418094796974,0.8796418094796974,0.2561440708377148,0.2561440708377148,small,3.0,291.84134200644144,291.84134200644144,,D-ICEP BENCHMARK_0.2_15.0_12.0_125.0_None,D-ICEP BENCHMARK,12.0,125.0,15.0,0.2
0.8465051483949123,0.8284033245844269,0.24444289219117737,0.26819420531986354,small,3.0,228.1897719616844,315.8153577667231,,D-ICEP_0.2_15.0_12.0_125.0_None,D-ICEP,12.0,125.0,15.0,0.2
0.9556477214541731,0.9556477214541731,0.46184174164455516,0.46184174164455516,small,4.0,276.17744385938823,276.17744385938823,,D-ICEP BENCHMARK_0.6_15.0_16.0_124.0_None,D-ICEP BENCHMARK,16.0,124.0,15.0,0.6
0.8318389138739062,0.8273777420967541,0.3870958077515234,0.4135813862086417,small,4.0,214.31708250584504,355.6495566648706,,D-ICEP_0.6_15.0_16.0_124.0_None,D-ICEP,16.0,124.0,15.0,0.6
0.8493548387096773,0.8493548387096773,0.48073287378252144,0.48073287378252144,small,2.0,211.07012315756333,211.07012315756333,,D-ICEP BENCHMARK_0.6_60.0_2.0_126.0_None,D-ICEP BENCHMARK,2.0,126.0,60.0,0.6
0.7409946236559138,0.7683333333333333,0.49084694217955,0.41825540686461943,small,2.0,128.205699700333,244.43799192236875,,D-ICEP_0.6_60.0_2.0_126.0_None,D-ICEP,2.0,126.0,60.0,0.6
0.9665898617511521,0.9665898617511521,0.5478416072689175,0.5478416072689175,small,4.0,302.93435853883216,302.93435853883216,,D-ICEP BENCHMARK_0.6_15.0_16.0_123.0_None,D-ICEP BENCHMARK,16.0,123.0,15.0,0.6
0.9434838709677418,0.951755224145369,0.5417047773997876,0.42505517910128726,small,4.0,171.63695489602193,391.2675044007737,,D-ICEP_0.6_15.0_16.0_123.0_None,D-ICEP,16.0,123.0,15.0,0.6
0.9421279761904762,0.9421279761904762,0.4766721178053852,0.4766721178053852,small,3.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.4_30.0_6.0_126.0_None,D-ICEP BENCHMARK,6.0,126.0,30.0,0.4
0.9217171730261828,0.8399136734252305,0.44881303870868805,0.43424992301949306,small,3.0,244.5802736153814,332.2058594204201,,D-ICEP_0.4_30.0_6.0_126.0_None,D-ICEP,6.0,126.0,30.0,0.4
0.9446813791133253,0.9446813791133253,0.4921864656871648,0.4921864656871648,small,4.0,282.51834451839454,282.51834451839454,,D-ICEP BENCHMARK_0.2_15.0_16.0_126.0_None,D-ICEP BENCHMARK,16.0,126.0,15.0,0.2
0.9742639654922167,0.9144863471978028,0.49648376680052114,0.4727737790330477,small,4.0,228.11661543576656,327.3814957562695,,D-ICEP_0.2_15.0_16.0_126.0_None,D-ICEP,16.0,126.0,15.0,0.2
0.8796418094796974,0.8796418094796974,0.2561440708377148,0.2561440708377148,small,3.0,291.84134200644144,291.84134200644144,,D-ICEP BENCHMARK_0.2_60.0_3.0_125.0_None,D-ICEP BENCHMARK,3.0,125.0,60.0,0.2
0.8504172525309336,0.7852857537544649,0.2846756108529374,0.26377146207705404,small,3.0,274.9595854138328,362.5851712188716,,D-ICEP_0.2_60.0_3.0_125.0_None,D-ICEP,3.0,125.0,60.0,0.2
0.9151598278954135,0.9151598278954135,0.4463603892567579,0.4463603892567579,small,2.0,182.9694212175312,182.9694212175312,,D-ICEP BENCHMARK_0.6_30.0_4.0_124.0_None,D-ICEP BENCHMARK,4.0,124.0,30.0,0.6
0.8529593175853019,0.7784877851806986,0.42943826580625155,0.45131410824066653,small,2.0,142.6464342403338,209.92619779493145,,D-ICEP_0.6_30.0_4.0_124.0_None,D-ICEP,4.0,124.0,30.0,0.6
0.9401492782152232,0.9401492782152232,0.19128465003243372,0.19128465003243372,small,3.0,336.4904183797239,336.4904183797239,,D-ICEP BENCHMARK_0.6_15.0_12.0_127.0_None,D-ICEP BENCHMARK,12.0,127.0,15.0,0.6
0.8597787776527933,0.7902529755936705,0.21079572503278204,0.22437269727170386,small,3.0,308.2227324305711,424.4550246526069,,D-ICEP_0.6_15.0_12.0_127.0_None,D-ICEP,12.0,127.0,15.0,0.6
0.8508134920634921,0.8508134920634921,0.4076413075623243,0.4076413075623243,small,2.0,213.58572208347636,213.58572208347636,,D-ICEP BENCHMARK_0.6_30.0_4.0_123.0_None,D-ICEP BENCHMARK,4.0,123.0,30.0,0.6
0.796517857142857,0.7744652591502986,0.30046400882781527,0.36324678048513753,small,2.0,177.30051006078375,244.5802736153814,,D-ICEP_0.6_30.0_4.0_123.0_None,D-ICEP,4.0,123.0,30.0,0.6
0.9258874458874459,0.9258874458874459,0.35963270993666474,0.35963270993666474,small,2.0,171.63695489602193,171.63695489602193,,D-ICEP BENCHMARK_0.6_60.0_2.0_127.0_None,D-ICEP BENCHMARK,2.0,127.0,60.0,0.6
0.9072348416125404,0.8415394396264984,0.3130473639602981,0.3248234771085566,small,2.0,159.0335119795564,245.33889512303983,,D-ICEP_0.6_60.0_2.0_127.0_None,D-ICEP,2.0,127.0,60.0,0.6
0.9292797951667331,0.9292797951667331,0.448414805917171,0.448414805917171,small,3.0,274.3509169738007,274.3509169738007,,D-ICEP BENCHMARK_0.2_15.0_12.0_123.0_None,D-ICEP BENCHMARK,12.0,123.0,15.0,0.2
0.921594982078853,0.8808479632645541,0.39347739142759375,0.41888098260131346,small,3.0,217.15342376430456,284.43318731890224,,D-ICEP_0.2_15.0_12.0_123.0_None,D-ICEP,12.0,123.0,15.0,0.2
0.9502249718785152,0.9502249718785152,0.46165787139183057,0.46165787139183057,small,4.0,297.26398705673193,297.26398705673193,,D-ICEP BENCHMARK_0.6_15.0_16.0_125.0_None,D-ICEP BENCHMARK,16.0,125.0,15.0,0.6
0.694,0.873661987903686,0.5011776769089098,0.31135309230453084,small,4.0,109.77659354247876,454.9094229965087,,D-ICEP_0.6_15.0_16.0_125.0_None,D-ICEP,16.0,125.0,15.0,0.6
0.9382795698924731,0.9382795698924731,0.33999686977165366,0.33999686977165366,small,3.0,259.01845065229145,259.01845065229145,,D-ICEP BENCHMARK_0.2_15.0_12.0_124.0_None,D-ICEP BENCHMARK,12.0,124.0,15.0,0.2
0.935128205128205,0.8789345923789886,0.3122468729064558,0.30556358399060835,small,3.0,220.5971466255324,318.2562219785814,,D-ICEP_0.2_15.0_12.0_124.0_None,D-ICEP,12.0,124.0,15.0,0.2
0.9195307917888563,0.9195307917888563,0.2583508123084528,0.2583508123084528,small,2.0,216.23373949614063,216.23373949614063,,D-ICEP BENCHMARK_0.2_15.0_8.0_125.0_None,D-ICEP BENCHMARK,8.0,125.0,15.0,0.2
0.8896289668336913,0.8410487751531058,0.25835081230845286,0.250527315186367,small,2.0,216.23373949614063,282.6376545095832,,D-ICEP_0.2_15.0_8.0_125.0_None,D-ICEP,8.0,125.0,15.0,0.2
0.9292797951667331,0.9292797951667331,0.448414805917171,0.448414805917171,small,3.0,274.3509169738007,274.3509169738007,,D-ICEP BENCHMARK_0.2_60.0_3.0_123.0_None,D-ICEP BENCHMARK,3.0,123.0,60.0,0.2
0.8740826612903225,0.834137224782386,0.45021662208373553,0.44678873835199495,small,3.0,259.0374575761707,345.3428407196542,,D-ICEP_0.2_60.0_3.0_123.0_None,D-ICEP,3.0,123.0,60.0,0.2
0.9421279761904762,0.9421279761904762,0.4766721178053852,0.4766721178053852,small,3.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.6_15.0_12.0_126.0_None,D-ICEP BENCHMARK,12.0,126.0,15.0,0.6
0.6566666666666666,0.8815686274509804,0.251450126259941,0.31009984226160314,small,3.0,59.69941628934231,418.8930902058124,,D-ICEP_0.6_15.0_12.0_126.0_None,D-ICEP,12.0,126.0,15.0,0.6
0.9195307917888563,0.9195307917888563,0.2583508123084528,0.2583508123084528,small,2.0,216.23373949614063,216.23373949614063,,D-ICEP BENCHMARK_0.6_30.0_4.0_125.0_None,D-ICEP BENCHMARK,4.0,125.0,30.0,0.6
0.8700421822272217,0.7841925854181379,0.2656524770770194,0.2725733734851007,small,2.0,194.7329773818976,307.5601708320329,,D-ICEP_0.6_30.0_4.0_125.0_None,D-ICEP,4.0,125.0,30.0,0.6
0.998985945305224,0.998985945305224,0.4100974477067011,0.4100974477067011,small,4.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.2_15.0_16.0_127.0_None,D-ICEP BENCHMARK,16.0,127.0,15.0,0.2
0.9539314822489293,0.8711773528308961,0.3998104099650125,0.40327743725362125,small,4.0,250.29701883320905,316.70093384665154,,D-ICEP_0.2_15.0_16.0_127.0_None,D-ICEP,16.0,127.0,15.0,0.2
0.9382795698924731,0.9382795698924731,0.33999686977165366,0.33999686977165366,small,3.0,259.01845065229145,259.01845065229145,,D-ICEP BENCHMARK_0.2_60.0_3.0_124.0_None,D-ICEP BENCHMARK,3.0,124.0,60.0,0.2
0.8878596828622228,0.8411674179168465,0.30968947149683457,0.32734620966558686,small,3.0,256.04440511557067,306.9336670164713,,D-ICEP_0.2_60.0_3.0_124.0_None,D-ICEP,3.0,124.0,60.0,0.2
0.9401492782152232,0.9401492782152232,0.19128465003243372,0.19128465003243372,small,3.0,336.4904183797239,336.4904183797239,,D-ICEP BENCHMARK_0.4_30.0_6.0_127.0_None,D-ICEP BENCHMARK,6.0,127.0,30.0,0.4
0.9270784120734908,0.8386331916843727,0.18836834193200008,0.20447145953797805,small,3.0,336.4904183797239,382.18116625785865,,D-ICEP_0.4_30.0_6.0_127.0_None,D-ICEP,6.0,127.0,30.0,0.4
0.9258874458874459,0.9258874458874459,0.35963270993666474,0.35963270993666474,small,2.0,171.63695489602193,171.63695489602193,,D-ICEP BENCHMARK_0.4_15.0_8.0_127.0_None,D-ICEP BENCHMARK,8.0,127.0,15.0,0.4
0.8449462365591398,0.7723460947654496,0.31383133962499243,0.3202814599074318,small,2.0,159.0335119795564,245.33889512303983,,D-ICEP_0.4_15.0_8.0_127.0_None,D-ICEP,8.0,127.0,15.0,0.4
0.9502249718785152,0.9502249718785152,0.46165787139183057,0.46165787139183057,small,4.0,297.26398705673193,297.26398705673193,,D-ICEP BENCHMARK_0.6_60.0_4.0_125.0_None,D-ICEP BENCHMARK,4.0,125.0,60.0,0.6
0.7246806649168853,0.9064007358317748,0.43904251732017285,0.2894401059132651,small,4.0,113.35295024566332,483.8824156986964,,D-ICEP_0.6_60.0_4.0_125.0_None,D-ICEP,4.0,125.0,60.0,0.6
0.9446813791133253,0.9446813791133253,0.4921864656871648,0.4921864656871648,small,4.0,282.51834451839454,282.51834451839454,,D-ICEP BENCHMARK_0.6_30.0_8.0_126.0_None,D-ICEP BENCHMARK,8.0,126.0,30.0,0.6
0.9744356955380578,0.9451818522684664,0.4681727512108895,0.33112301165870794,small,4.0,132.97156082049372,428.75153439013263,,D-ICEP_0.6_30.0_8.0_126.0_None,D-ICEP,8.0,126.0,30.0,0.6
0.8796418094796974,0.8796418094796974,0.2561440708377148,0.2561440708377148,small,3.0,291.84134200644144,291.84134200644144,,D-ICEP BENCHMARK_0.2_30.0_6.0_125.0_None,D-ICEP BENCHMARK,6.0,125.0,30.0,0.2
0.8072608570987451,0.7833637242713082,0.23534230288168384,0.24510215361675752,small,3.0,299.8911052269598,342.3497882590541,,D-ICEP_0.2_30.0_6.0_125.0_None,D-ICEP,6.0,125.0,30.0,0.2
0.9421279761904762,0.9421279761904762,0.4766721178053852,0.4766721178053852,small,3.0,274.9595854138328,274.9595854138328,,D-ICEP BENCHMARK_0.4_60.0_3.0_126.0_None,D-ICEP BENCHMARK,3.0,126.0,60.0,0.4
0.8498701298701298,0.8312169312169311,0.3535800935151331,0.44355578062445267,small,3.0,216.23373949614063,314.3375162591368,,D-ICEP_0.4_60.0_3.0_126.0_None,D-ICEP,3.0,126.0,60.0,0.4
0.9665898617511521,0.9665898617511521,0.5478416072689175,0.5478416072689175,small,4.0,302.93435853883216,302.93435853883216,,D-ICEP BENCHMARK_0.6_60.0_4.0_123.0_None,D-ICEP BENCHMARK,4.0,123.0,60.0,0.6
0.8497089947089947,0.8806388165364322,0.4629282499242045,0.4315572804536199,small,4.0,160.1922141422082,413.47433499730585,,D-ICEP_0.6_60.0_4.0_123.0_None,D-ICEP,4.0,123.0,60.0,0.6
