,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
122,5,Harbour Ferry Bertram,5,Gibsons Harbor,Bowen Bay Beach,92.07058823529411,105.87058823529411,105.87058823529411,108.87058823529411,17.0,0,None
123,6,Harbour Ferry Bertram,6,Bowen Bay Beach,Gibsons Harbor,108.87058823529411,125.10588235294117,125.10588235294117,128.10588235294117,17.0,6,Bowen Bay
124,7,Harbour Ferry Bertram,7,Gibsons Harbor,Bowen Bay Marina,128.10588235294117,141.90588235294118,141.90588235294118,144.90588235294118,17.0,0,None
125,8,Harbour Ferry Bertram,8,Bowen Bay Marina,Gibsons Harbor,144.90588235294118,161.14117647058822,161.14117647058822,164.14117647058822,17.0,6,Bowen Bay
126,9,Harbour Ferry Bertram,9,Gibsons Harbor,Bowen Bay Beach,164.14117647058822,177.94117647058823,177.94117647058823,180.94117647058823,17.0,0,None
127,10,Harbour Ferry Bertram,10,Bowen Bay Beach,Gibsons Harbor,180.94117647058823,197.1764705882353,197.1764705882353,200.1764705882353,17.0,6,Bowen Bay
128,11,Harbour Ferry Bertram,11,Gibsons Harbor,Bowen Bay Beach,200.1764705882353,213.97647058823532,213.97647058823532,216.97647058823532,17.0,0,None
129,12,Harbour Ferry Bertram,12,Bowen Bay Beach,Gibsons Harbor,216.97647058823532,233.2117647058824,233.2117647058824,236.2117647058824,17.0,6,Bowen Bay
130,13,Harbour Ferry Bertram,13,Gibsons Harbor,Tunstall Bay Beach,236.2117647058824,251.2117647058824,251.2117647058824,254.2117647058824,17.0,0,None
131,14,Harbour Ferry Bertram,14,Tunstall Bay Beach,Gibsons Harbor,254.2117647058824,271.8588235294118,271.8588235294118,274.8588235294118,17.0,6,Tunstall Bay
132,1,Kona Winds Charters 1,1,Gibsons Harbor,Tunstall Bay Dock,30.0,42.0,42.0,47.0,25.0,0,None
133,2,Kona Winds Charters 1,2,Tunstall Bay Dock,Gibsons Harbor,47.0,62.0,62.0,67.0,20.0,40,Tunstall Bay
134,3,Kona Winds Charters 1,3,Gibsons Harbor,Bowen Bay Marina,67.0,78.03999999999999,78.03999999999999,83.03999999999999,20.0,0,None
135,4,Kona Winds Charters 1,4,Bowen Bay Marina,Gibsons Harbor,83.03999999999999,96.83999999999999,96.83999999999999,101.83999999999999,20.0,40,Bowen Bay
136,5,Kona Winds Charters 1,5,Gibsons Harbor,Tunstall Bay Dock,101.83999999999999,113.83999999999999,113.83999999999999,118.83999999999999,20.0,0,None
137,6,Kona Winds Charters 1,6,Tunstall Bay Dock,Gibsons Harbor,118.83999999999999,133.83999999999997,133.83999999999997,138.83999999999997,20.0,40,Tunstall Bay
138,7,Kona Winds Charters 1,7,Gibsons Harbor,Bowen Bay Marina,138.83999999999997,149.87999999999997,149.87999999999997,154.87999999999997,20.0,0,None
139,8,Kona Winds Charters 1,8,Bowen Bay Marina,Gibsons Harbor,154.87999999999997,168.67999999999998,168.67999999999998,173.67999999999998,20.0,40,Bowen Bay
