avg_util_per_alg,avg_util_true,dataset,demand_capacity_ratio,evac_time_per_alg,evac_time_true,gamma_setting,id,model,number_updates,random_seed,update_interval,variance_factor
0.6449128704763982,0.608711850420468,small,4.0,333.666549139514,400.07046415295656,,D-ICEP_0.2_15.0_20.0_125.0_None,D-ICEP,20.0,125.0,15.0,0.2
0.2494951140303328,0.2494951140303328,small,3.0,315.77725124441616,315.77725124441616,,D-ICEP BENCHMARK_0.6_60.0_4.0_126.0_None,D-ICEP BENCHMARK,4.0,126.0,60.0,0.6
0.32975444573443086,0.21885187309486548,small,3.0,182.9694212175312,440.4527792551741,,D-ICEP_0.6_60.0_4.0_126.0_None,D-ICEP,4.0,126.0,60.0,0.6
0.5745433432847029,0.5745433432847029,small,4.0,302.93435853883216,302.93435853883216,,D-ICEP BENCHMARK_0.2_30.0_10.0_127.0_None,D-ICEP BENCHMARK,10.0,127.0,30.0,0.2
0.5358206548027622,0.5111930589853453,small,4.0,270.98044563442073,363.641918595735,,D-ICEP_0.2_30.0_10.0_127.0_None,D-ICEP,10.0,127.0,30.0,0.2
0.23636563561571852,0.23636563561571852,small,4.0,395.8483182356098,395.8483182356098,,D-ICEP BENCHMARK_0.6_30.0_10.0_124.0_None,D-ICEP BENCHMARK,10.0,124.0,30.0,0.6
0.2811038988347154,0.18601250720351753,small,4.0,177.30051006078375,601.1457096225733,,D-ICEP_0.6_30.0_10.0_124.0_None,D-ICEP,10.0,124.0,30.0,0.6
0.3772233394511096,0.3772233394511096,small,4.0,258.0405759078178,258.0405759078178,,D-ICEP BENCHMARK_0.6_30.0_10.0_123.0_None,D-ICEP BENCHMARK,10.0,123.0,30.0,0.6
0.3455683080053006,0.24991886532882962,small,4.0,194.59058932593177,399.453526893499,,D-ICEP_0.6_30.0_10.0_123.0_None,D-ICEP,10.0,123.0,30.0,0.6
0.42359039996663517,0.42359039996663517,small,3.0,236.66776657906823,236.66776657906823,,D-ICEP BENCHMARK_0.6_30.0_8.0_124.0_None,D-ICEP BENCHMARK,8.0,124.0,30.0,0.6
0.48494908375396467,0.4475522585370773,small,3.0,228.660169095666,306.40391501344254,,D-ICEP_0.6_30.0_8.0_124.0_None,D-ICEP,8.0,124.0,30.0,0.6
0.3772233394511096,0.3772233394511096,small,4.0,258.0405759078178,258.0405759078178,,D-ICEP BENCHMARK_0.6_60.0_5.0_123.0_None,D-ICEP BENCHMARK,5.0,123.0,60.0,0.6
0.3792176426375643,0.2942868950086261,small,4.0,227.52077000270333,386.3053831434835,,D-ICEP_0.6_60.0_5.0_123.0_None,D-ICEP,5.0,123.0,60.0,0.6
0.27510467371993985,0.27510467371993985,small,2.0,207.33852703868573,207.33852703868573,,D-ICEP BENCHMARK_0.6_30.0_6.0_127.0_None,D-ICEP BENCHMARK,6.0,127.0,30.0,0.6
0.29030105512073945,0.24805675568437593,small,2.0,149.28627082279874,292.8271934501354,,D-ICEP_0.6_30.0_6.0_127.0_None,D-ICEP,6.0,127.0,30.0,0.6
0.21630942450735274,0.21630942450735274,small,4.0,445.37252531287584,445.37252531287584,,D-ICEP BENCHMARK_0.6_15.0_20.0_126.0_None,D-ICEP BENCHMARK,20.0,126.0,15.0,0.6
0.2123131632836106,0.22628785823087214,small,4.0,389.7641900512714,477.3897758563101,,D-ICEP_0.6_15.0_20.0_126.0_None,D-ICEP,20.0,126.0,15.0,0.6
0.23636563561571852,0.23636563561571852,small,4.0,395.8483182356098,395.8483182356098,,D-ICEP BENCHMARK_0.6_60.0_5.0_124.0_None,D-ICEP BENCHMARK,5.0,124.0,60.0,0.6
0.34244768085009875,0.1734745063645965,small,4.0,130.84804062082108,624.8992624096029,,D-ICEP_0.6_60.0_5.0_124.0_None,D-ICEP,5.0,124.0,60.0,0.6
0.33859895437132387,0.33859895437132387,small,3.0,225.8647750533821,225.8647750533821,,D-ICEP BENCHMARK_0.6_30.0_8.0_123.0_None,D-ICEP BENCHMARK,8.0,123.0,30.0,0.6
0.3324769381299669,0.27728422909085193,small,3.0,177.30051006078375,328.16893979784413,,D-ICEP_0.6_30.0_8.0_123.0_None,D-ICEP,8.0,123.0,30.0,0.6
0.21630942450735274,0.21630942450735274,small,4.0,445.37252531287584,445.37252531287584,,D-ICEP BENCHMARK_0.2_30.0_10.0_126.0_None,D-ICEP BENCHMARK,10.0,126.0,30.0,0.2
0.20659619597771864,0.21476955135598036,small,4.0,378.96861029943335,476.6276856524824,,D-ICEP_0.2_30.0_10.0_126.0_None,D-ICEP,10.0,126.0,30.0,0.2
0.3772233394511096,0.3772233394511096,small,4.0,258.0405759078178,258.0405759078178,,D-ICEP BENCHMARK_0.2_15.0_20.0_123.0_None,D-ICEP BENCHMARK,20.0,123.0,15.0,0.2
0.3855979044428035,0.3513151925015904,small,4.0,250.29701883320905,366.40391501344254,,D-ICEP_0.2_15.0_20.0_123.0_None,D-ICEP,20.0,123.0,15.0,0.2
0.23636563561571852,0.23636563561571852,small,4.0,395.8483182356098,395.8483182356098,,D-ICEP BENCHMARK_0.2_15.0_20.0_124.0_None,D-ICEP BENCHMARK,20.0,124.0,15.0,0.2
0.23864422243878503,0.2379356589034892,small,4.0,308.2227324305711,437.03056245745614,,D-ICEP_0.2_15.0_20.0_124.0_None,D-ICEP,20.0,124.0,15.0,0.2
0.25152977354330647,0.25152977354330647,small,3.0,278.0941008496838,278.0941008496838,,D-ICEP BENCHMARK_0.6_60.0_4.0_127.0_None,D-ICEP BENCHMARK,4.0,127.0,60.0,0.6
0.2324863834523066,0.24470751387394896,small,3.0,340.1701036575208,385.8608515356556,,D-ICEP_0.6_60.0_4.0_127.0_None,D-ICEP,4.0,127.0,60.0,0.6
