,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
67,12,RCM SAR 01b,12,Cates Bay Beach,Horseshoe Bay Terminal,141.2,148.16,148.16,151.16,25.0,4,Hood Point
68,1,RCM SAR 14,1,Gibsons Harbor,Cates Bay Dock,30.0,47.2,47.2,52.2,30.0,0,None
69,2,RCM SAR 14,2,Cates Bay Dock,Horseshoe Bay Terminal,52.2,59.160000000000004,59.160000000000004,64.16,25.0,8,Hood Point
70,3,RCM SAR 14,3,Horseshoe Bay Terminal,Cates Bay Beach,64.16,69.96,69.96,74.96,25.0,0,None
71,4,RCM SAR 14,4,Cates Bay Beach,Horseshoe Bay Terminal,74.96,81.91999999999999,81.91999999999999,86.91999999999999,25.0,8,Hood Point
72,5,RCM SAR 14,5,Horseshoe Bay Terminal,Cates Bay Beach,86.91999999999999,92.71999999999998,92.71999999999998,97.71999999999998,25.0,0,None
73,6,RCM SAR 14,6,Cates Bay Beach,Horseshoe Bay Terminal,97.71999999999998,104.67999999999998,104.67999999999998,109.67999999999998,25.0,8,Hood Point
74,7,RCM SAR 14,7,Horseshoe Bay Terminal,Mannion Bay Beach,109.67999999999998,114.87999999999998,114.87999999999998,119.87999999999998,25.0,0,None
75,8,RCM SAR 14,8,Mannion Bay Beach,Fishermans Cove,119.87999999999998,126.83999999999997,126.83999999999997,131.83999999999997,25.0,8,Snug Cove
76,9,RCM SAR 14,9,Fishermans Cove,Mannion Bay Wharf,131.83999999999997,137.64,137.64,142.64,25.0,0,None
77,10,RCM SAR 14,10,Mannion Bay Wharf,Horseshoe Bay Terminal,142.64,148.88,148.88,153.88,25.0,8,Snug Cove
78,1,RCM SAR 02,1,Lynwood Marina,Cates Bay Beach,30.0,61.60000000000001,61.60000000000001,64.60000000000001,30.0,0,None
79,2,RCM SAR 02,2,Cates Bay Beach,Horseshoe Bay Terminal,64.60000000000001,71.56,71.56,74.56,25.0,12,Hood Point
80,3,RCM SAR 02,3,Horseshoe Bay Terminal,Mannion Bay Beach,74.56,79.76,79.76,82.76,25.0,0,None
81,4,RCM SAR 02,4,Mannion Bay Beach,Fishermans Cove,82.76,89.72,89.72,92.72,25.0,12,Snug Cove
82,5,RCM SAR 02,5,Fishermans Cove,Cates Bay Dock,92.72,101.52,101.52,104.52,25.0,0,None
83,6,RCM SAR 02,6,Cates Bay Dock,Horseshoe Bay Terminal,104.52,111.47999999999999,111.47999999999999,114.47999999999999,25.0,12,Hood Point
