,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
74,7,Mercury 2,7,Horseshoe Bay Terminal,Cates Bay Dock,93.35999999999999,100.31999999999998,100.31999999999998,103.31999999999998,20.0,0,None
75,8,Mercury 2,8,Cates Bay Dock,Horseshoe Bay Terminal,103.31999999999998,112.01999999999998,112.01999999999998,115.01999999999998,20.0,12,Hood Point
76,9,Mercury 2,9,Horseshoe Bay Terminal,Mannion Bay Beach,115.01999999999998,121.25999999999998,121.25999999999998,124.25999999999998,20.0,0,None
77,10,Mercury 2,10,Mannion Bay Beach,Horseshoe Bay Terminal,124.25999999999998,132.05999999999997,132.05999999999997,135.05999999999997,20.0,12,Snug Cove
78,11,Mercury 2,11,Horseshoe Bay Terminal,Cates Bay Dock,135.05999999999997,142.01999999999998,142.01999999999998,145.01999999999998,20.0,0,None
79,12,Mercury 2,12,Cates Bay Dock,Horseshoe Bay Terminal,145.01999999999998,153.71999999999997,153.71999999999997,156.71999999999997,20.0,12,Hood Point
80,1,Mercury 3,1,Horseshoe Bay Terminal,Cates Bay Dock,20.0,26.96,26.96,31.96,25.0,0,None
81,2,Mercury 3,2,Cates Bay Dock,Horseshoe Bay Terminal,31.96,40.66,40.66,45.66,20.0,40,Hood Point
82,3,Mercury 3,3,Horseshoe Bay Terminal,Cates Bay Dock,45.66,52.62,52.62,57.62,20.0,0,None
83,4,Mercury 3,4,Cates Bay Dock,Horseshoe Bay Terminal,57.62,66.32,66.32,71.32,20.0,40,Hood Point
84,5,Mercury 3,5,Horseshoe Bay Terminal,Cates Bay Dock,71.32,78.27999999999999,78.27999999999999,83.27999999999999,20.0,0,None
85,6,Mercury 3,6,Cates Bay Dock,Horseshoe Bay Terminal,83.27999999999999,91.97999999999999,91.97999999999999,96.97999999999999,20.0,40,Hood Point
86,7,Mercury 3,7,Horseshoe Bay Terminal,Cates Bay Dock,96.97999999999999,103.93999999999998,103.93999999999998,108.93999999999998,20.0,0,None
87,8,Mercury 3,8,Cates Bay Dock,Horseshoe Bay Terminal,108.93999999999998,117.63999999999999,117.63999999999999,122.63999999999999,20.0,40,Hood Point
88,9,Mercury 3,9,Horseshoe Bay Terminal,Cates Bay Dock,122.63999999999999,129.6,129.6,134.6,20.0,0,None
89,10,Mercury 3,10,Cates Bay Dock,Horseshoe Bay Terminal,134.6,143.29999999999998,143.29999999999998,148.29999999999998,20.0,40,Hood Point
90,1,Sunshine Coast Water Taxi,1,Gibsons Harbor,Cates Bay Dock,20.0,40.64,40.64,43.64,25.0,0,None
91,2,Sunshine Coast Water Taxi,2,Cates Bay Dock,Horseshoe Bay Terminal,43.64,52.34,52.34,55.34,20.0,12,Hood Point
92,3,Sunshine Coast Water Taxi,3,Horseshoe Bay Terminal,Cates Bay Dock,55.34,62.300000000000004,62.300000000000004,65.30000000000001,20.0,0,None
93,4,Sunshine Coast Water Taxi,4,Cates Bay Dock,Horseshoe Bay Terminal,65.30000000000001,74.00000000000001,74.00000000000001,77.00000000000001,20.0,12,Hood Point
94,5,Sunshine Coast Water Taxi,5,Horseshoe Bay Terminal,Cates Bay Beach,77.00000000000001,83.96000000000001,83.96000000000001,86.96000000000001,20.0,0,None
95,6,Sunshine Coast Water Taxi,6,Cates Bay Beach,Horseshoe Bay Terminal,86.96000000000001,95.66000000000001,95.66000000000001,98.66000000000001,20.0,12,Hood Point
96,7,Sunshine Coast Water Taxi,7,Horseshoe Bay Terminal,Mannion Bay Wharf,98.66000000000001,104.9,104.9,107.9,20.0,0,None
97,8,Sunshine Coast Water Taxi,8,Mannion Bay Wharf,Horseshoe Bay Terminal,107.9,115.7,115.7,118.7,20.0,12,Snug Cove
98,9,Sunshine Coast Water Taxi,9,Horseshoe Bay Terminal,Mannion Bay Wharf,118.7,124.94,124.94,127.94,20.0,0,None
99,10,Sunshine Coast Water Taxi,10,Mannion Bay Wharf,Horseshoe Bay Terminal,127.94,135.74,135.74,138.74,20.0,12,Snug Cove
100,11,Sunshine Coast Water Taxi,11,Horseshoe Bay Terminal,Mannion Bay Beach,138.74,144.98000000000002,144.98000000000002,147.98000000000002,20.0,0,None
101,12,Sunshine Coast Water Taxi,12,Mannion Bay Beach,Horseshoe Bay Terminal,147.98000000000002,155.78000000000003,155.78000000000003,158.78000000000003,20.0,12,Snug Cove
102,1,Kona Winds Charters 1,1,Gibsons Harbor,Cates Bay Dock,30.0,50.64,50.64,55.64,25.0,0,None
103,2,Kona Winds Charters 1,2,Cates Bay Dock,Horseshoe Bay Terminal,55.64,64.34,64.34,69.34,20.0,40,Hood Point
104,3,Kona Winds Charters 1,3,Horseshoe Bay Terminal,Mannion Bay Wharf,69.34,75.58,75.58,80.58,20.0,0,None
105,4,Kona Winds Charters 1,4,Mannion Bay Wharf,Horseshoe Bay Terminal,80.58,88.38,88.38,93.38,20.0,40,Snug Cove
106,5,Kona Winds Charters 1,5,Horseshoe Bay Terminal,Mannion Bay Wharf,93.38,99.61999999999999,99.61999999999999,104.61999999999999,20.0,0,None
107,6,Kona Winds Charters 1,6,Mannion Bay Wharf,Horseshoe Bay Terminal,104.61999999999999,112.41999999999999,112.41999999999999,117.41999999999999,20.0,40,Snug Cove
108,7,Kona Winds Charters 1,7,Horseshoe Bay Terminal,Mannion Bay Wharf,117.41999999999999,123.65999999999998,123.65999999999998,128.65999999999997,20.0,0,None
109,8,Kona Winds Charters 1,8,Mannion Bay Wharf,Horseshoe Bay Terminal,128.65999999999997,136.45999999999998,136.45999999999998,141.45999999999998,20.0,40,Snug Cove
110,9,Kona Winds Charters 1,9,Horseshoe Bay Terminal,Mannion Bay Wharf,141.45999999999998,147.7,147.7,152.7,20.0,0,None
111,10,Kona Winds Charters 1,10,Mannion Bay Wharf,Horseshoe Bay Terminal,152.7,160.5,160.5,165.5,20.0,40,Snug Cove
112,1,Stormaway III,1,Gibsons Harbor,Hood Point Dock,30.0,48.239999999999995,48.239999999999995,53.239999999999995,25.0,0,None
113,2,Stormaway III,2,Hood Point Dock,Horseshoe Bay Terminal,53.239999999999995,64.33999999999999,64.33999999999999,69.33999999999999,20.0,40,Hood Point
114,3,Stormaway III,3,Horseshoe Bay Terminal,Mannion Bay Wharf,69.33999999999999,75.57999999999998,75.57999999999998,80.57999999999998,20.0,0,None
115,4,Stormaway III,4,Mannion Bay Wharf,Horseshoe Bay Terminal,80.57999999999998,88.37999999999998,88.37999999999998,93.37999999999998,20.0,40,Snug Cove
116,5,Stormaway III,5,Horseshoe Bay Terminal,Mannion Bay Wharf,93.37999999999998,99.61999999999998,99.61999999999998,104.61999999999998,20.0,0,None
117,6,Stormaway III,6,Mannion Bay Wharf,Horseshoe Bay Terminal,104.61999999999998,112.41999999999997,112.41999999999997,117.41999999999997,20.0,40,Snug Cove
