,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
150,23,Mercury 2,23,Keats Island Eastbourne Wharf,Bowen Bay Marina,267.90000000000003,273.42,273.42,276.42,20.0,0,None
151,24,Mercury 2,24,Bowen Bay Marina,Keats Island Eastbourne Wharf,276.42,283.32,283.32,286.32,20.0,12,Bowen Bay
152,25,Mercury 2,25,Keats Island Eastbourne Wharf,Bowen Bay Beach,286.32,291.84,291.84,294.84,20.0,0,None
153,26,Mercury 2,26,Bowen Bay Beach,Keats Island Eastbourne Wharf,294.84,301.73999999999995,301.73999999999995,304.73999999999995,20.0,12,Bowen Bay
154,1,Mercury 3,1,Horseshoe Bay Terminal,Tunstall Bay Dock,20.0,42.8,42.8,47.8,25.0,0,None
155,2,Mercury 3,2,Tunstall Bay Dock,Keats Island Eastbourne Wharf,47.8,56.5,56.5,61.5,20.0,40,Tunstall Bay
156,3,Mercury 3,3,Keats Island Eastbourne Wharf,Bowen Bay Marina,61.5,67.02,67.02,72.02,20.0,0,None
157,4,Mercury 3,4,Bowen Bay Marina,Keats Island Eastbourne Wharf,72.02,78.92,78.92,83.92,20.0,40,Bowen Bay
158,5,Mercury 3,5,Keats Island Eastbourne Wharf,Tunstall Bay Dock,83.92,90.88,90.88,95.88,20.0,0,None
159,6,Mercury 3,6,Tunstall Bay Dock,Keats Island Eastbourne Wharf,95.88,104.58,104.58,109.58,20.0,40,Tunstall Bay
160,7,Mercury 3,7,Keats Island Eastbourne Wharf,Tunstall Bay Dock,109.58,116.53999999999999,116.53999999999999,121.53999999999999,20.0,0,None
161,8,Mercury 3,8,Tunstall Bay Dock,Keats Island Eastbourne Wharf,121.53999999999999,130.23999999999998,130.23999999999998,135.23999999999998,20.0,40,Tunstall Bay
162,9,Mercury 3,9,Keats Island Eastbourne Wharf,Tunstall Bay Dock,135.23999999999998,142.2,142.2,147.2,20.0,0,None
163,10,Mercury 3,10,Tunstall Bay Dock,Keats Island Eastbourne Wharf,147.2,155.89999999999998,155.89999999999998,160.89999999999998,20.0,40,Tunstall Bay
164,11,Mercury 3,11,Keats Island Eastbourne Wharf,Tunstall Bay Dock,160.89999999999998,167.85999999999999,167.85999999999999,172.85999999999999,20.0,0,None
165,12,Mercury 3,12,Tunstall Bay Dock,Keats Island Eastbourne Wharf,172.85999999999999,181.55999999999997,181.55999999999997,186.55999999999997,20.0,40,Tunstall Bay
166,13,Mercury 3,13,Keats Island Eastbourne Wharf,Tunstall Bay Dock,186.55999999999997,193.51999999999998,193.51999999999998,198.51999999999998,20.0,0,None
167,14,Mercury 3,14,Tunstall Bay Dock,Keats Island Eastbourne Wharf,198.51999999999998,207.21999999999997,207.21999999999997,212.21999999999997,20.0,40,Tunstall Bay
168,15,Mercury 3,15,Keats Island Eastbourne Wharf,Tunstall Bay Dock,212.21999999999997,219.17999999999998,219.17999999999998,224.17999999999998,20.0,0,None
169,16,Mercury 3,16,Tunstall Bay Dock,Keats Island Eastbourne Wharf,224.17999999999998,232.87999999999997,232.87999999999997,237.87999999999997,20.0,40,Tunstall Bay
170,17,Mercury 3,17,Keats Island Eastbourne Wharf,Tunstall Bay Dock,237.87999999999997,244.83999999999997,244.83999999999997,249.83999999999997,20.0,0,None
171,18,Mercury 3,18,Tunstall Bay Dock,Keats Island Eastbourne Wharf,249.83999999999997,258.53999999999996,258.53999999999996,263.53999999999996,20.0,40,Tunstall Bay
172,19,Mercury 3,19,Keats Island Eastbourne Wharf,Bowen Bay Marina,263.53999999999996,269.05999999999995,269.05999999999995,274.05999999999995,20.0,0,None
173,20,Mercury 3,20,Bowen Bay Marina,Keats Island Eastbourne Wharf,274.05999999999995,280.9599999999999,280.9599999999999,285.9599999999999,20.0,40,Bowen Bay
174,21,Mercury 3,21,Keats Island Eastbourne Wharf,Tunstall Bay Dock,285.9599999999999,292.9199999999999,292.9199999999999,297.9199999999999,20.0,0,None
175,22,Mercury 3,22,Tunstall Bay Dock,Keats Island Eastbourne Wharf,297.9199999999999,306.6199999999999,306.6199999999999,311.6199999999999,20.0,40,Tunstall Bay
176,1,Sunshine Coast Water Taxi,1,Gibsons Harbor,Tunstall Bay Dock,20.0,32.0,32.0,35.0,25.0,0,None
177,2,Sunshine Coast Water Taxi,2,Tunstall Bay Dock,Keats Island Eastbourne Wharf,35.0,43.7,43.7,46.7,20.0,12,Tunstall Bay
178,3,Sunshine Coast Water Taxi,3,Keats Island Eastbourne Wharf,Bowen Bay Marina,46.7,52.22,52.22,55.22,20.0,0,None
179,4,Sunshine Coast Water Taxi,4,Bowen Bay Marina,Keats Island Eastbourne Wharf,55.22,62.12,62.12,65.12,20.0,12,Bowen Bay
180,5,Sunshine Coast Water Taxi,5,Keats Island Eastbourne Wharf,Bowen Bay Beach,65.12,70.64,70.64,73.64,20.0,0,None
181,6,Sunshine Coast Water Taxi,6,Bowen Bay Beach,Keats Island Eastbourne Wharf,73.64,80.54,80.54,83.54,20.0,12,Bowen Bay
182,7,Sunshine Coast Water Taxi,7,Keats Island Eastbourne Wharf,Bowen Bay Beach,83.54,89.06,89.06,92.06,20.0,0,None
183,8,Sunshine Coast Water Taxi,8,Bowen Bay Beach,Keats Island Eastbourne Wharf,92.06,98.96000000000001,98.96000000000001,101.96000000000001,20.0,12,Bowen Bay
184,9,Sunshine Coast Water Taxi,9,Keats Island Eastbourne Wharf,Bowen Bay Beach,101.96000000000001,107.48,107.48,110.48,20.0,0,None
185,10,Sunshine Coast Water Taxi,10,Bowen Bay Beach,Keats Island Eastbourne Wharf,110.48,117.38000000000001,117.38000000000001,120.38000000000001,20.0,12,Bowen Bay
186,11,Sunshine Coast Water Taxi,11,Keats Island Eastbourne Wharf,Bowen Bay Marina,120.38000000000001,125.9,125.9,128.9,20.0,0,None
187,12,Sunshine Coast Water Taxi,12,Bowen Bay Marina,Keats Island Eastbourne Wharf,128.9,135.8,135.8,138.8,20.0,12,Bowen Bay
188,13,Sunshine Coast Water Taxi,13,Keats Island Eastbourne Wharf,Bowen Bay Marina,138.8,144.32000000000002,144.32000000000002,147.32000000000002,20.0,0,None
189,14,Sunshine Coast Water Taxi,14,Bowen Bay Marina,Keats Island Eastbourne Wharf,147.32000000000002,154.22000000000003,154.22000000000003,157.22000000000003,20.0,12,Bowen Bay
190,15,Sunshine Coast Water Taxi,15,Keats Island Eastbourne Wharf,Tunstall Bay Beach,157.22000000000003,164.18000000000004,164.18000000000004,167.18000000000004,20.0,0,None
191,16,Sunshine Coast Water Taxi,16,Tunstall Bay Beach,Keats Island Eastbourne Wharf,167.18000000000004,175.88000000000002,175.88000000000002,178.88000000000002,20.0,12,Tunstall Bay
192,17,Sunshine Coast Water Taxi,17,Keats Island Eastbourne Wharf,Bowen Bay Beach,178.88000000000002,184.40000000000003,184.40000000000003,187.40000000000003,20.0,0,None
193,18,Sunshine Coast Water Taxi,18,Bowen Bay Beach,Keats Island Eastbourne Wharf,187.40000000000003,194.30000000000004,194.30000000000004,197.30000000000004,20.0,12,Bowen Bay
194,19,Sunshine Coast Water Taxi,19,Keats Island Eastbourne Wharf,Bowen Bay Marina,197.30000000000004,202.82000000000005,202.82000000000005,205.82000000000005,20.0,0,None
195,20,Sunshine Coast Water Taxi,20,Bowen Bay Marina,Keats Island Eastbourne Wharf,205.82000000000005,212.72000000000006,212.72000000000006,215.72000000000006,20.0,12,Bowen Bay
196,21,Sunshine Coast Water Taxi,21,Keats Island Eastbourne Wharf,Bowen Bay Marina,215.72000000000006,221.24000000000007,221.24000000000007,224.24000000000007,20.0,0,None
197,22,Sunshine Coast Water Taxi,22,Bowen Bay Marina,Keats Island Eastbourne Wharf,224.24000000000007,231.14000000000007,231.14000000000007,234.14000000000007,20.0,12,Bowen Bay
198,23,Sunshine Coast Water Taxi,23,Keats Island Eastbourne Wharf,Tunstall Bay Beach,234.14000000000007,241.10000000000008,241.10000000000008,244.10000000000008,20.0,0,None
199,24,Sunshine Coast Water Taxi,24,Tunstall Bay Beach,Keats Island Eastbourne Wharf,244.10000000000008,252.80000000000007,252.80000000000007,255.80000000000007,20.0,12,Tunstall Bay
200,25,Sunshine Coast Water Taxi,25,Keats Island Eastbourne Wharf,Bowen Bay Marina,255.80000000000007,261.32000000000005,261.32000000000005,264.32000000000005,20.0,0,None
201,26,Sunshine Coast Water Taxi,26,Bowen Bay Marina,Keats Island Eastbourne Wharf,264.32000000000005,271.22,271.22,274.22,20.0,12,Bowen Bay
202,27,Sunshine Coast Water Taxi,27,Keats Island Eastbourne Wharf,Bowen Bay Beach,274.22,279.74,279.74,282.74,20.0,0,None
203,28,Sunshine Coast Water Taxi,28,Bowen Bay Beach,Keats Island Eastbourne Wharf,282.74,289.64,289.64,292.64,20.0,12,Bowen Bay
204,29,Sunshine Coast Water Taxi,29,Keats Island Eastbourne Wharf,Bowen Bay Marina,292.64,298.15999999999997,298.15999999999997,301.15999999999997,20.0,0,None
205,30,Sunshine Coast Water Taxi,30,Bowen Bay Marina,Keats Island Eastbourne Wharf,301.15999999999997,308.05999999999995,308.05999999999995,311.05999999999995,20.0,12,Bowen Bay
206,1,Harbour Ferry Bertram,1,Gibsons Harbor,Tunstall Bay Dock,20.0,35.0,35.0,38.0,20.0,0,None
207,2,Harbour Ferry Bertram,2,Tunstall Bay Dock,Keats Island Eastbourne Wharf,38.0,48.23529411764706,48.23529411764706,51.23529411764706,17.0,6,Tunstall Bay
