,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
76,7,Mercury 2,7,Horseshoe Bay Terminal,Mannion Bay Wharf,93.36,99.6,99.6,102.6,20.0,0,None
77,8,Mercury 2,8,Mannion Bay Wharf,Horseshoe Bay Terminal,102.6,110.39999999999999,110.39999999999999,113.39999999999999,20.0,12,Snug Cove
78,9,Mercury 2,9,Horseshoe Bay Terminal,Mannion Bay Wharf,113.39999999999999,119.63999999999999,119.63999999999999,122.63999999999999,20.0,0,None
79,10,Mercury 2,10,Mannion Bay Wharf,Horseshoe Bay Terminal,122.63999999999999,130.44,130.44,133.44,20.0,12,Snug Cove
80,11,Mercury 2,11,Horseshoe Bay Terminal,Mannion Bay Wharf,133.44,139.68,139.68,142.68,20.0,0,None
81,12,Mercury 2,12,Mannion Bay Wharf,Horseshoe Bay Terminal,142.68,150.48000000000002,150.48000000000002,153.48000000000002,20.0,12,Snug Cove
82,1,Mercury 3,1,Horseshoe Bay Terminal,Mannion Bay Wharf,20.0,26.240000000000002,26.240000000000002,31.240000000000002,25.0,0,None
83,2,Mercury 3,2,Mannion Bay Wharf,Horseshoe Bay Terminal,31.240000000000002,39.040000000000006,39.040000000000006,44.040000000000006,20.0,40,Snug Cove
84,3,Mercury 3,3,Horseshoe Bay Terminal,Mannion Bay Wharf,44.040000000000006,50.28000000000001,50.28000000000001,55.28000000000001,20.0,0,None
85,4,Mercury 3,4,Mannion Bay Wharf,Horseshoe Bay Terminal,55.28000000000001,63.08000000000001,63.08000000000001,68.08000000000001,20.0,40,Snug Cove
86,5,Mercury 3,5,Horseshoe Bay Terminal,Cates Bay Dock,68.08000000000001,75.04,75.04,80.04,20.0,0,None
87,6,Mercury 3,6,Cates Bay Dock,Horseshoe Bay Terminal,80.04,88.74000000000001,88.74000000000001,93.74000000000001,20.0,40,Hood Point
